user_id,date_from,date_to,origin,destination,is_booked,search_count,num_adults,num_children,num_days,geo_distance
29a0e3,2017-07-10,2017-07-16,FRA,ATH,0,1,1,1,6,1800.6617479452511
29a1d4,2017-09-01,2017-10-02,TLS,HAN,0,1,2,0,31,9484.120305420967
29a1e1,2017-09-20,2017-09-20,DUS,IST,0,1,2,0,0,2038.9828522626703
29a248,2017-06-09,2017-06-16,FRA,DXB,0,2,1,0,7,4840.303809229145
29a3bd,2017-05-12,2017-05-25,SXF,ATH,0,2,2,2,13,1785.6466152561802
29a3f9,2017-05-21,2017-05-31,PAR,CAS,0,1,1,0,10,1886.4928553638888
29a510,2018-02-05,2018-02-11,FRA,DEL,0,1,2,0,6,6111.64936660389
29a86e,2017-05-31,2017-06-02,HAM,BCN,0,1,1,0,2,1476.4181312282537
29a8c3,2017-05-16,2017-05-19,STR,BER,0,1,1,0,3,511.55924282227244
29a9b3,2017-08-22,2017-09-14,HAM,SAW,0,1,1,0,23,2014.6386920010948
29ab3a,2017-09-08,2017-09-22,HAM,MRS,0,1,3,0,14,1181.1937127632489
29acf7,2017-06-05,2017-06-10,PAR,LIS,1,6,3,2,5,1452.0328728283007
29acf7,2017-06-06,2017-06-10,PAR,LIS,0,1,3,2,4,1452.0328728283007
29af42,2017-11-09,2017-11-09,STR,LIS,0,2,1,0,0,1839.7378384249275
29b0b8,2017-06-02,2017-06-02,HAM,STR,0,2,2,0,0,536.9279267891749
29b1ed,2017-05-13,2017-05-17,HAM,ROM,0,1,1,0,4,1312.9271807955759
29b626,2017-05-24,2017-05-30,HAM,BCN,0,1,1,0,6,1476.4181312282537
29b996,2018-02-12,2018-02-28,FRA,PHX,0,2,2,0,16,9051.767062676714
29bd66,2017-12-19,2017-12-31,PAR,CUN,0,2,2,0,12,8208.848085158457
29be8f,2017-09-01,2017-09-19,PAR,SHA,0,1,4,0,18,9263.464597812777
29be9b,2018-02-06,2018-02-20,ORY,REK,0,1,4,0,14,2244.610184306037
29bf8a,2017-06-22,2017-06-24,STR,VIE,0,1,1,0,2,548.9971693423646
29c551,2017-04-30,2017-05-07,STR,ZRH,0,1,1,0,7,154.88501417430922
29c68f,2017-08-14,2017-08-17,HAM,LON,0,1,2,0,3,726.1599028023841
29cb6f,2017-09-08,2017-10-06,CPH,MUC,0,2,1,2,28,835.0088863646222
29cc4e,2017-09-13,2017-09-26,PAR,EDI,0,1,1,0,13,879.0000879600017
29cf16,2017-05-03,2017-05-10,HAM,BCN,0,1,2,0,7,1476.4181312282537
29cf4c,2017-06-16,2017-06-23,TLS,PMI,0,1,2,0,7,462.9304811744092
29cf9b,2017-05-12,2017-05-14,ZRH,FCO,0,1,3,0,2,693.6181529801509
29dafb,2017-10-20,2017-11-09,DUS,ESB,0,1,3,0,20,2361.484787921872
29db55,2017-09-01,2017-09-07,STR,WAS,0,1,2,0,6,6626.34864045595
29dd8e,2017-09-06,2017-09-22,ZRH,CMB,0,1,1,0,16,8038.137658550297
29e193,2017-05-18,2017-05-26,DUS,MIA,0,2,2,0,8,7601.564827247126
29e40a,2017-12-16,2017-12-19,FRA,PRG,0,1,1,0,3,397.8298348161468
29e564,2017-05-16,2017-05-26,BER,MOW,0,1,1,0,10,1613.659195684158
29ea2e,2017-08-12,2017-09-12,PAR,BKK,0,1,3,1,31,9443.865249207118
29eeaf,2017-11-18,2017-11-30,AMS,BHZ,0,1,1,0,12,9306.846887338555
29f419,2017-05-19,2017-05-26,BER,PMI,0,3,2,0,7,1657.1975239635512
29f497,2017-05-10,2017-05-10,BER,CPH,1,1,1,0,0,348.1554470329401
29f497,2017-05-10,2017-05-10,TXL,CPH,0,1,1,0,0,342.72470143034656
29f497,2017-05-12,2017-05-12,CPH,TXL,0,1,1,0,0,342.72470143034656
29f636,2017-05-31,2017-06-03,ORY,BCN,0,1,1,0,3,816.3222191323155
29f77b,2017-06-07,2017-06-11,CGN,DUB,0,1,1,0,4,951.2789769358544
29fc17,2017-05-16,2017-05-19,MUC,IEV,0,2,1,0,3,1388.0222929199629
29fc17,2017-07-08,2017-07-08,CGN,IEV,0,1,1,0,0,1639.2176837786894
29fd04,2017-11-16,2017-11-20,SXF,SAW,0,1,2,0,4,1748.2991230337923
29ff00,2017-07-07,2017-07-16,MUC,TLV,0,1,1,1,9,2641.8538587781622
29fffd,2017-05-13,2017-05-24,FRA,DXB,0,1,1,0,11,4840.303809229145
2a01ad,2017-04-30,2017-05-05,FRA,BCN,0,1,1,0,5,1093.6172586284022
2a02ad,2017-05-03,2017-05-08,MUC,DOH,0,1,1,0,5,4305.641827214897
2a03a3,2017-09-01,2017-10-18,PAR,ALG,0,1,4,2,47,1346.621997089775
2a0488,2017-06-15,2017-06-18,FRA,LON,0,1,1,0,3,640.0443028377856
2a0605,2017-05-06,2017-06-05,DUS,AYT,0,1,2,0,30,2473.8296196661768
2a0605,2017-05-07,2017-06-07,DUS,AYT,0,1,2,0,31,2473.8296196661768
2a1168,2017-06-26,2017-07-10,PAR,CDG,0,1,4,0,14,23.021644863257347
2a1274,2017-11-27,2017-11-27,MUC,WAW,0,1,1,0,0,809.9417630416382
2a1390,2017-05-01,2017-05-01,LYS,PMI,0,1,1,0,0,710.8035087606864
2a16d6,2017-05-08,2017-05-15,DUS,NCE,0,1,1,0,7,841.2815683624467
2a17ce,2017-08-18,2017-09-29,FRA,MNL,0,1,4,0,42,10275.274159936745
2a182c,2017-05-10,2017-05-26,FRA,ANK,0,1,1,0,16,2197.7942264940957
2a1950,2017-06-15,2017-06-16,BRU,PMI,0,1,1,0,1,1262.8152548517735
2a196c,2017-05-26,2017-06-01,ORY,LIS,0,2,3,0,6,1442.8762179845012
2a1aac,2017-06-27,2017-06-30,HAM,LON,0,1,4,0,3,726.1599028023841
2a2003,2017-09-21,2017-10-12,PAR,SEL,0,1,3,0,21,8966.174170329861
2a20fe,2017-08-28,2017-09-16,FRA,DPS,0,1,3,0,19,11926.180864323322
2a22cf,2017-08-18,2017-08-18,BER,TLV,0,1,3,1,0,2850.152333526101
2a2364,2017-08-11,2017-08-11,AER,BER,0,1,2,0,0,2201.0719221407994
2a26b0,2017-05-11,2017-05-11,ESB,FRA,0,1,1,0,0,2192.4538174533973
2a2a1e,2017-06-14,2017-06-18,PAR,MAD,0,1,2,1,4,1051.7163067224103
2a3051,2017-05-23,2017-05-26,FRA,LHR,0,1,2,0,3,659.4277628483259
2a31ec,2017-04-30,2017-04-30,CGN,SXF,0,1,1,0,0,471.98602647320587
2a3554,2017-05-30,2017-06-04,ORY,OPO,0,1,2,0,5,1204.350423536272
2a36ed,2017-06-18,2017-06-18,CGN,VCE,0,1,1,0,0,717.3931597239588
2a3788,2017-06-01,2017-06-08,HKG,PVG,0,1,1,0,7,1254.6667852765072
2a3788,2017-06-08,2017-06-08,KMG,SHA,0,1,1,0,0,1958.6658666996398
2a39a9,2017-10-12,2017-10-26,FRA,BCN,0,1,2,0,14,1093.6172586284022
2a3a05,2017-05-01,2017-05-01,LYS,CAS,0,1,2,0,0,1717.7458159380287
2a3a05,2017-05-01,2017-05-08,LYS,CAS,0,1,1,0,7,1717.7458159380287
2a3a53,2017-05-25,2017-06-01,BER,REK,0,2,2,0,7,2388.150874675043
2a3d2c,2017-05-31,2017-06-08,PAR,OPO,0,1,2,0,8,1212.4711446876818
2a3d2c,2017-06-01,2017-06-01,PAR,OPO,0,1,2,0,0,1212.4711446876818
2a3d2c,2017-06-01,2017-06-08,PAR,OPO,0,1,2,0,7,1212.4711446876818
2a3d79,2017-04-26,2017-04-28,CGN,TXL,0,1,2,0,2,464.07051510483865
2a3dda,2017-06-27,2017-07-08,BER,ATL,0,1,3,0,11,7577.669187767325
2a3f1c,2017-12-11,2017-12-29,FRA,JNB,0,1,2,0,18,8698.892304069683
2a43ee,2017-06-15,2017-06-16,BER,MIL,0,1,2,0,1,842.8956684204595
2a43f4,2017-05-24,2017-05-24,KWI,BAH,0,1,2,0,0,449.3500196143901
2a465e,2017-04-25,2017-04-25,DUS,BKK,0,1,1,0,0,9075.22932928527
2a465e,2017-04-25,2017-04-25,DUS,LHR,1,1,1,0,0,503.42884804242414
2a465e,2017-04-26,2017-04-26,DUS,BKK,0,1,1,0,0,9075.22932928527
2a47f3,2017-06-23,2017-07-07,MUC,IST,0,1,3,0,14,1582.6490024192908
2a4b5e,2017-08-09,2017-08-09,FRA,YEA,0,1,2,0,0,7283.630372021422
2a4b5e,2017-08-09,2017-08-24,YTO,YEA,0,1,2,0,15,2701.0866823748042
2a4c0c,2017-05-19,2017-05-26,PRG,IST,0,1,2,2,7,1521.4840876223614
2a53cb,2017-05-01,2017-05-03,DUS,WAW,0,1,1,0,2,984.9327325857166
2a5543,2017-08-30,2017-09-09,PVG,FRA,0,1,2,0,10,8846.296323323531
2a558b,2017-08-12,2017-08-22,FRA,PMI,0,1,2,0,10,1264.4962315467362
2a5c10,2017-04-30,2017-05-04,DUS,LIS,0,1,1,0,4,1862.3995900374557
2a6009,2017-05-10,2017-05-10,MAN,HAM,0,2,1,0,0,809.39402256104
2a60ed,2017-05-19,2017-05-19,BER,PMI,0,1,1,0,0,1657.1975239635512
2a6430,2017-10-11,2017-10-11,BER,CGN,1,2,2,0,0,470.0774082475336
2a6430,2017-10-11,2017-10-13,BER,CGN,0,2,2,0,2,470.0774082475336
2a6836,2017-06-08,2017-06-09,HAM,VIE,0,1,1,0,1,760.5139595045267
2a68f6,2017-05-16,2017-05-16,BER,STR,0,1,1,0,0,511.55924282227244
2a6927,2017-05-29,2017-05-30,FRA,ROM,0,1,1,0,1,961.4185472970405
2a6c12,2018-02-04,2018-02-25,LYS,DEN,0,1,3,0,21,8226.596299804669
2a6c33,2017-04-28,2017-05-08,FRA,MOW,0,1,1,0,10,2025.8246709637974
2a6c7e,2017-06-20,2017-07-01,TXL,KUL,0,1,1,0,11,9622.255607862608
2a6ca5,2017-10-04,2017-10-19,ZRH,LPA,0,1,1,0,15,2987.3514996729964
2a6cff,2017-05-30,2017-05-30,BUD,PAR,0,1,1,0,0,1261.7263878193082
2a6d17,2017-05-10,2017-05-14,MUC,TLV,0,1,1,0,4,2641.8538587781622
2a6d17,2017-06-15,2017-06-27,MUC,CMN,0,1,1,0,12,2290.7184941070823
2a6d17,2017-07-11,2017-07-26,MUC,TLV,0,1,1,0,15,2641.8538587781622
2a6d17,2017-08-06,2017-08-16,MUC,TLV,0,1,1,0,10,2641.8538587781622
2a6d17,2017-08-07,2017-08-16,MUC,TLV,0,1,1,0,9,2641.8538587781622
2a6d17,2017-11-08,2017-11-20,MUC,TLV,0,1,1,0,12,2641.8538587781622
2a6dae,2017-06-14,2017-06-22,HAM,BZE,0,1,2,0,8,8977.220081558815
2a701d,2017-09-09,2017-10-01,PAR,OPO,0,1,2,1,22,1212.4711446876818
2a7180,2017-05-04,2017-05-04,MUC,PHL,0,1,3,0,0,6617.670344762662
2a7180,2017-05-05,2017-05-07,MUC,PHL,0,1,1,0,2,6617.670344762662
2a7180,2017-05-05,2017-05-10,MUC,PHL,0,1,3,0,5,6617.670344762662
2a725b,2017-11-01,2017-11-17,MUC,DPS,1,2,2,0,16,11737.92436635127
2a725b,2017-11-16,2017-11-16,BKK,DPS,0,1,2,0,0,2980.070934295208
2a725b,2017-11-16,2017-11-16,DPS,BKK,0,1,2,0,0,2980.070934295208
2a762c,2017-10-05,2017-10-19,HAM,ATH,0,1,2,1,14,2026.2706655928548
2a7907,2017-05-23,2017-06-04,VIE,TPA,0,1,1,0,12,8357.071008972707
2a7b07,2017-06-03,2017-06-03,PAR,LIS,0,1,1,0,0,1452.0328728283007
2a7b07,2017-06-05,2017-06-05,PAR,LIS,0,1,1,0,0,1452.0328728283007
2a7cc2,2017-11-02,2017-11-02,CGN,EDI,0,1,1,0,0,893.4444017008786
2a7fc3,2017-06-14,2017-06-15,TXL,BCN,0,2,1,0,1,1498.166286190222
2a8150,2017-08-31,2017-09-15,FRA,EWR,0,1,1,0,15,6210.820366475407
2a8150,2017-09-15,2017-09-15,CPT,EWR,0,1,1,0,0,12594.184588737586
2a85c8,2017-07-15,2017-07-15,HAM,BCN,0,1,1,0,0,1476.4181312282537
2a886b,2017-05-13,2017-05-20,MUC,AMS,0,1,2,0,7,670.5798964264392
2a886b,2017-05-13,2017-05-21,MUC,AMS,0,1,2,0,8,670.5798964264392
2a8a79,2017-04-29,2017-04-29,BER,PMI,0,1,2,0,0,1657.1975239635512
2a8ae9,2017-08-21,2017-08-28,HAM,BUH,0,1,2,1,7,1539.6057802883436
2a8b85,2017-07-25,2017-07-28,MUC,AMS,0,1,2,0,3,670.5798964264392
2a910a,2017-09-21,2017-09-30,ORY,ALC,0,1,1,1,9,1185.37020578418
2a91c7,2018-02-06,2018-02-23,HAM,TPA,0,1,1,0,17,7700.86202233441
2a92bf,2017-05-10,2017-05-13,STR,LHR,0,1,2,0,3,749.1295010985074
2a9577,2017-06-11,2017-06-14,MRS,OSL,0,1,1,0,3,1869.213848002484
2a97a4,2017-09-27,2017-09-29,CHI,LGA,0,1,3,0,2,1155.745724765944
2a98f4,2017-12-14,2017-12-19,MUC,TLV,0,1,1,0,5,2641.8538587781622
2a9a03,2017-05-03,2017-07-13,FRA,LIS,0,1,3,1,71,1890.4890315104547
2a9a03,2017-07-07,2017-07-07,FRA,LIS,0,1,3,1,0,1890.4890315104547
2a9a03,2017-07-07,2017-07-13,FRA,LIS,0,2,3,1,6,1890.4890315104547
2a9a03,2017-07-13,2017-07-13,LIS,FRA,1,0,3,1,0,1890.4890315104547
2aa439,2017-09-20,2017-10-13,DUS,OPO,0,1,3,0,23,1624.1006276538333
2aa486,2017-09-19,2017-10-12,CDG,HKG,0,1,4,0,23,9591.07624407728
2aa7b3,2017-05-17,2017-05-20,BER,CAI,0,1,2,0,3,2891.190882040722
2aa8b8,2017-12-19,2017-12-23,FRA,NYC,0,1,1,0,4,6202.585984107936
2aac0a,2017-08-30,2017-09-02,STO,MUC,0,1,1,0,3,1314.1700269992914
2aac51,2017-10-04,2017-11-01,FRA,IST,0,2,1,0,28,1865.802107460031
2aae2e,2017-09-28,2017-09-28,PAR,CAS,0,1,1,0,0,1886.4928553638888
2aae83,2017-05-24,2017-06-02,FRA,ANK,0,1,1,0,9,2197.7942264940957
2aaf6b,2017-07-29,2017-07-29,STR,OPO,0,1,1,0,0,1630.741018261409
2ab180,2017-07-12,2017-07-21,FRA,PMI,0,1,2,2,9,1264.4962315467362
2ab26b,2017-05-20,2017-05-26,MUC,HAM,0,1,1,0,6,614.6902477291612
2ab26b,2017-05-22,2017-05-26,MUC,HAM,0,1,1,0,4,614.6902477291612
2ab3a3,2017-06-25,2017-06-30,NCE,LIS,0,1,2,0,5,1471.1080219541261
2ab839,2017-06-22,2017-06-23,BER,BUD,0,1,3,0,1,702.3985920028955
2abace,2017-06-14,2017-06-17,MRS,LON,0,1,2,0,3,982.5807048002898
2abce5,2017-09-11,2017-09-17,FRA,MTY,0,1,1,0,6,9062.583900508154
2abdf6,2017-06-06,2017-06-15,HAM,BGY,0,1,2,0,9,879.8525857598354
2abe80,2017-10-13,2017-10-13,VIE,CDG,0,1,1,0,0,1034.1826539543554
2ac159,2017-09-09,2017-09-21,PAR,NYC,0,1,3,0,12,5837.828025520125
2ac4d4,2017-06-08,2017-06-20,PAR,ALG,0,1,1,0,12,1346.621997089775
2ac5aa,2017-05-24,2017-05-26,FRA,OPO,0,1,3,0,2,1667.2439228056853
2ac965,2017-07-27,2017-07-29,MUC,NCE,0,1,1,0,2,601.4273948373956
2ac965,2017-08-01,2017-08-04,MUC,NCE,0,1,1,0,3,601.4273948373956
2ac9b7,2017-10-04,2017-10-11,LYS,CAS,0,3,3,0,7,1717.7458159380287
2aca6b,2017-06-17,2017-07-10,ZRH,DPS,0,1,2,0,23,11969.623083284705
2acd48,2017-05-12,2017-05-19,STR,SAW,0,1,3,1,7,1805.0421584784365
2ace42,2017-08-10,2017-08-24,FRA,AGP,0,2,3,0,14,1821.6385780061635
2acfd6,2017-07-06,2017-07-08,DUS,WAW,0,2,2,1,2,984.9327325857166
2ad218,2017-08-08,2017-08-12,DUS,BCN,0,1,3,0,4,1148.6238044659378
2ad339,2017-09-07,2017-09-14,DXB,SIN,0,1,3,0,7,5848.277587683405
2ad47f,2017-10-24,2017-11-16,CDG,KUL,0,1,2,0,23,10407.216087594305
2ad4c4,2017-06-17,2017-06-20,FRA,STO,0,1,2,0,3,1186.219849664201
2ad4c4,2017-09-06,2017-09-09,FRA,STO,0,1,2,0,3,1186.219849664201
2ad5b0,2017-09-09,2017-09-15,LON,LIS,0,1,1,0,6,1582.7442118945755
2ad74a,2017-04-30,2017-05-08,FRA,OTP,0,1,1,0,8,1445.7459742354943
2ad757,2017-06-23,2017-06-29,PAR,MIL,0,1,2,0,6,639.5865611080332
2ad932,2017-05-08,2017-05-22,STO,PAR,0,1,1,0,14,1544.7739277784976
2ad932,2017-05-21,2017-05-21,LYS,ARN,0,1,1,0,0,1771.6861206375174
2ada13,2017-08-23,2017-10-03,BER,IZM,0,2,3,1,41,1892.4904141404634
2adbad,2017-11-14,2017-11-20,HAM,LED,0,1,1,0,6,1408.1733144863947
2add86,2017-06-27,2017-06-30,FRA,AGP,0,1,1,0,3,1821.6385780061635
2addd1,2017-05-14,2017-05-23,MUC,AYT,0,1,1,0,9,2001.129441915605
2ae221,2017-05-18,2017-06-01,FRA,SJU,0,2,1,0,14,7367.215228193577
2ae2e2,2017-10-06,2017-10-15,PAR,ATH,0,1,3,0,9,2095.4533044219033
2ae4b4,2017-05-29,2017-06-27,PAR,LIS,0,1,1,0,29,1452.0328728283007
2ae4b4,2017-06-14,2017-06-19,PAR,LIS,0,1,1,0,5,1452.0328728283007
2ae6db,2017-05-04,2017-05-11,DUS,IST,1,4,1,0,7,2038.9828522626703
2ae6eb,2017-09-19,2017-09-23,HAM,HEL,0,1,1,0,4,1161.187326356173
2ae949,2017-06-09,2017-06-16,MUC,DXB,0,1,1,0,7,4571.929787220085
2aea2c,2017-09-02,2017-09-11,FRA,AYT,0,1,5,0,9,2296.0396602015976
2aea2c,2017-09-03,2017-09-12,FRA,AYT,0,1,5,0,9,2296.0396602015976
2aed06,2017-08-27,2017-09-10,BER,PMI,0,2,3,1,14,1657.1975239635512
2aed06,2017-08-28,2017-09-11,BER,PMI,1,1,4,0,14,1657.1975239635512
2aee81,2017-10-06,2017-10-18,ORY,ATH,0,1,3,0,12,2088.727228690634
2aefda,2017-05-31,2017-06-14,CDG,PER,0,1,1,0,14,14265.455601843194
2af1fe,2017-07-01,2017-07-03,PAR,VIE,0,1,2,0,2,1048.9068701807407
2af7d2,2017-06-28,2017-06-30,FRA,BER,0,1,2,1,2,423.2473533752599
2af878,2017-06-07,2017-06-14,FRA,IST,0,2,1,0,7,1865.802107460031
2afae2,2017-10-15,2017-10-15,CDG,OPO,0,1,2,1,0,1235.1585924890035
2afc04,2017-07-19,2017-07-21,FRA,MAD,0,1,1,0,2,1446.0235440353356
2afd53,2017-08-21,2017-08-24,DUS,PMI,0,2,1,0,3,1335.099388960445
2afdc0,2017-05-04,2017-05-07,LON,MUC,0,1,1,0,3,920.6904735627807
2aff13,2017-06-03,2017-06-24,DUS,IST,0,1,1,0,21,2038.9828522626703
2b01cd,2017-07-03,2017-07-03,HAM,MUC,0,1,1,0,0,614.6902477291612
2b08e7,2017-11-02,2017-11-08,CGN,AYT,0,1,2,1,6,2434.1218926109286
2b0c1a,2017-05-31,2017-06-01,TXL,FRA,0,1,2,0,1,419.5653510031735
2b1144,2017-05-22,2017-06-05,DUS,AGP,0,1,1,0,14,1839.9493958308658
2b198e,2017-07-25,2017-07-28,BER,AMS,1,4,4,0,3,586.7736609963436
2b1ba4,2017-07-04,2017-07-06,DUS,WAW,0,1,1,0,2,984.9327325857166
2b200f,2017-05-03,2017-05-06,PMI,MUC,0,1,1,0,3,1188.284803898934
2b20e1,2017-07-29,2017-08-02,MUC,DUB,0,1,1,0,4,1376.248476041499
2b23a1,2017-09-26,2017-09-29,BER,BCN,0,1,1,0,3,1499.761224483535
2b2409,2017-05-05,2017-05-12,LYS,OPO,0,1,1,0,7,1198.8823543471456
2b2917,2017-05-12,2017-05-16,MUC,PMI,0,1,3,1,4,1188.284803898934
2b2a8c,2017-04-29,2017-04-30,ORY,OPO,0,2,1,1,1,1204.350423536272
2b2ec5,2017-12-05,2017-12-05,SFO,NYC,0,1,2,0,0,4130.68570153944
2b31ff,2017-06-04,2017-06-07,DUS,ARN,0,2,1,0,3,1168.3237113238167
2b31ff,2017-06-04,2017-06-07,FRA,ARN,0,1,1,0,3,1210.7945748265481
2b3363,2017-08-18,2017-08-31,MOW,MUC,0,2,1,0,13,1964.465758034855
2b33c2,2018-03-23,2018-04-16,CDG,DAC,0,1,1,0,24,7892.302602808584
2b359a,2017-06-06,2017-06-06,DUS,MUC,0,1,1,0,0,486.1850217398799
2b370c,2017-06-08,2017-06-10,STR,TXL,0,1,1,0,2,510.2690630516085
2b376c,2018-02-11,2018-02-28,FRA,TPA,0,1,2,0,17,7742.5650338357555
2b3776,2017-05-01,2017-05-05,NCE,AMS,0,1,1,0,4,978.9534428823215
2b3776,2017-05-01,2017-05-08,NCE,AMS,0,1,1,0,7,978.9534428823215
2b3abb,2017-05-10,2017-05-19,HAM,CPH,0,1,1,0,9,283.45752130030246
2b3c7e,2017-05-09,2017-05-10,BER,DXB,0,1,1,0,1,4629.6638890162885
2b3cac,2017-09-06,2017-12-20,LYS,ALG,0,1,1,0,105,1012.0534848070552
2b3e30,2017-11-15,2017-11-22,BER,PMI,0,1,2,0,7,1657.1975239635512
2b3faf,2017-07-16,2017-07-16,STR,HAM,0,1,1,0,0,536.9279267891749
2b4246,2017-07-09,2017-07-09,PAR,HAM,0,1,2,0,0,748.9053904224791
2b42d4,2017-05-31,2017-06-02,BER,IZM,0,1,1,0,2,1892.4904141404634
2b42f8,2017-05-03,2017-05-05,FRA,TXL,1,3,1,0,2,419.5653510031735
2b431a,2017-05-24,2017-05-31,PAR,LIS,0,1,1,0,7,1452.0328728283007
2b4382,2017-10-31,2017-11-04,HAM,LIS,0,2,1,0,4,2200.8755716841497
2b43ba,2017-04-25,2017-04-25,TXL,CGN,0,2,1,0,0,464.07051510483865
2b43ba,2017-05-09,2017-05-09,TXL,STR,1,3,1,0,0,510.2690630516085
2b43ed,2018-01-22,2018-02-05,LON,SAO,0,2,1,0,14,9495.11271946425
2b44e2,2017-08-10,2017-09-20,STR,ANK,0,1,2,1,41,2112.058125285205
2b455c,2017-04-28,2017-05-05,LYS,ALG,0,1,1,0,7,1012.0534848070552
2b4730,2017-07-16,2017-07-21,HAM,CHI,0,1,1,0,5,6833.4997049245
2b47ae,2017-06-11,2017-07-18,FRA,LAX,0,1,1,0,37,9301.789621924596
2b47ae,2017-08-14,2017-08-14,PMI,DUS,0,1,2,0,0,1335.099388960445
2b486d,2017-05-10,2017-05-12,HAM,LON,0,1,1,0,2,726.1599028023841
2b4ada,2017-06-17,2017-06-20,MRS,LON,0,1,3,0,3,982.5807048002898
2b4e6a,2017-08-20,2017-09-12,TLS,SGN,0,2,2,0,23,10371.897195656718
2b56c2,2017-05-30,2017-06-12,TLS,LAS,0,1,1,0,13,9077.7658896986
2b5895,2017-06-13,2017-06-19,PAR,IST,0,1,1,0,6,2253.4668406275528
2b5d08,2017-08-07,2017-08-11,FRA,VIE,0,1,1,0,4,614.698945526137
2b61ba,2017-06-10,2017-06-15,PAR,BCN,0,1,2,0,5,829.6484838874006
2b64bd,2017-07-08,2017-07-19,STR,VIE,0,1,1,0,11,548.9971693423646
2b68cb,2017-05-19,2017-11-02,PAR,MOW,0,1,1,0,167,2491.904772090329
2b69da,2017-11-15,2017-11-29,FRA,AGP,0,1,2,0,14,1821.6385780061635
2b6fc7,2017-05-10,2017-05-13,STR,BER,0,1,1,0,3,511.55924282227244
2b72f7,2017-09-02,2017-09-15,PAR,ATH,0,1,1,0,13,2095.4533044219033
2b76ba,2017-09-15,2017-09-15,TXL,MUC,0,1,1,2,0,506.197487315341
2b7934,2017-05-11,2017-05-14,ORY,OPO,0,1,1,0,3,1204.350423536272
2b7967,2017-08-22,2017-09-10,HAM,ALC,0,1,2,2,19,1883.121273363029
2b798b,2017-06-23,2017-06-30,BER,ATL,0,2,1,0,7,7577.669187767325
2b798b,2017-06-23,2017-07-03,BER,ATL,1,1,1,0,10,7577.669187767325
2b79a0,2017-06-15,2017-06-16,LHR,MUC,0,1,1,0,1,938.9583795177158
2b7a1b,2017-07-20,2017-07-20,BCN,FRA,0,1,1,0,0,1093.6172586284022
2b7e48,2017-06-15,2017-06-30,PAR,CAI,0,1,2,0,15,3214.5366190947757
2b8484,2017-07-26,2017-07-28,MUC,HAM,0,1,1,0,2,614.6902477291612
2b8b5b,2017-06-09,2017-06-17,VIE,IST,0,1,1,0,8,1257.6973585385906
2b8d54,2017-09-14,2017-10-03,MUC,DUB,0,1,2,1,19,1376.248476041499
2b8d60,2017-05-05,2017-05-10,HAM,IST,0,1,2,0,5,1986.1073728991973
2b902a,2017-07-05,2017-07-07,BER,BRU,0,1,1,0,2,651.1020760477614
2b91cb,2017-05-23,2017-05-24,BER,MUC,0,1,1,0,1,504.0152450674517
2b9551,2017-05-10,2017-05-13,BER,CGN,0,2,2,0,3,470.0774082475336
2b99ae,2017-08-24,2017-09-21,PAR,OPO,0,1,2,2,28,1212.4711446876818
2b9bc4,2017-09-16,2017-09-29,MRS,OTP,0,1,2,0,13,1670.9229010823208
2b9be6,2017-07-23,2017-08-12,PAR,SEA,0,2,2,0,20,8041.520587416523
2b9be6,2017-07-25,2017-08-14,PAR,SEA,0,1,2,0,20,8041.520587416523
2b9c21,2017-05-24,2017-06-14,PAR,CAI,0,1,1,0,21,3214.5366190947757
2b9df8,2017-04-29,2017-04-29,MIL,PAR,0,1,1,0,0,639.5865611080332
2ba131,2017-11-16,2017-11-30,MUC,NYC,0,3,3,1,14,6488.73303734797
2ba292,2017-06-30,2017-06-30,OPO,ROM,0,1,1,0,0,1755.8179907987947
2ba415,2017-08-30,2017-10-13,ORY,ALG,0,1,2,4,44,1333.259027689944
2ba747,2017-05-08,2017-05-09,GVA,MAD,0,1,1,0,1,1022.5985656996222
2bad66,2017-12-24,2017-12-29,MRS,FRA,0,1,1,0,5,788.1523535178839
2bb0bb,2017-06-18,2017-06-29,FRA,HOU,0,2,1,0,11,8424.874081130089
2bb446,2017-09-22,2017-10-13,GVA,NYC,0,2,2,3,21,6212.816468511584
2bb446,2017-09-23,2017-10-12,GVA,NYC,0,3,2,3,19,6212.816468511584
2bb446,2017-09-25,2017-10-13,GVA,NYC,0,5,2,3,18,6212.816468511584
2bb446,2017-09-25,2017-10-14,GVA,NYC,0,1,2,3,19,6212.816468511584
2bb54c,2017-07-09,2017-07-21,ORY,DPS,0,1,1,0,12,12402.186681988313
2bb7c2,2017-09-12,2017-10-14,STR,IST,0,1,2,0,32,1773.3653515547999
2bb7c2,2017-09-12,2017-10-14,STR,SAW,0,1,2,0,32,1805.0421584784365
2bb7d1,2017-05-02,2017-05-06,PAR,DUB,0,1,1,0,4,779.4111726950161
2bb7df,2018-02-07,2018-02-21,PAR,DEL,0,1,7,0,14,6582.242664517718
2bbab1,2017-04-26,2017-04-28,CDG,CAS,0,1,1,0,2,1909.187179385965
2bbddd,2017-06-12,2017-11-14,EZE,MUC,0,1,1,0,155,11544.963885603323
2bbddd,2017-06-12,2017-11-17,EZE,MUC,0,1,1,0,158,11544.963885603323
2bbf24,2017-05-16,2017-05-16,STR,TXL,0,1,1,0,0,510.2690630516085
2bc6b5,2017-12-15,2017-12-18,FRA,ROM,0,1,2,0,3,961.4185472970405
